Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.3,44168,192.168.1.2,80,6,2021-08-09 22:31:45,71993381.0,8,3,1238,222,405.0,66.0,154.75,144.51881365413985,74.0,74.0,74.0,0.0,20.27964209654218,0.15279182401504382,7199338.1,6693182.0359767815,21670230.0,62692.0,71993381.0,10284768.714285715,6698915.766588324,21670230.0,2496855.0,21040745.0,10520372.5,353189.5,10873562.0,10167183.0,0,0,0,0,160,60,0.1111213265563955,0.041670497458648315,66,405,132.72727272727272,128.38584664921095,16482.92561983471,1,0,0,0,0,0,0,0.375,132.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,8540713.0,4264641.565352708,14322553.0,4163692.0,11823092.25,5433311.646062757,19173375.0,5937218.0,NeedManualLabel
192.168.20.3,44170,192.168.1.2,80,6,2021-08-09 22:31:45,71979468.0,7,3,862,222,434.0,66.0,123.14285714285714,126.95491727541776,74.0,74.0,74.0,0.0,15.059850122815579,0.1389285066680404,7997718.666666667,7425036.94220459,24120244.0,80627.0,71979468.0,11996578.0,7034234.351549475,24120244.0,4096242.0,21026632.0,10513316.0,337568.0,10850884.0,10175748.0,0,0,0,0,140,60,0.09724995466762827,0.04167855200041212,66,434,108.4,108.57918769266973,11789.440000000002,1,0,0,0,0,0,0,0.42857142857142855,108.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,8005507.666666667,3534772.484047626,12706469.0,4182734.0,12034191.75,5718849.852798916,20024002.0,5933639.0,NeedManualLabel
192.168.20.3,44172,192.168.1.2,80,6,2021-08-09 22:31:45,71980426.0,7,2,800,148,372.0,66.0,114.28571428571429,105.26933386823167,74.0,74.0,74.0,0.0,13.17024714468903,0.12503399187995914,8997553.25,7833829.58879627,24120258.0,95297.0,71980426.0,11996737.666666666,7038595.735392978,24120258.0,4100899.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,40,0.09724866035107935,0.02778533152887981,66,372,105.33333333333333,94.33745574031323,8899.555555555557,1,0,0,0,0,0,0,0.2857142857142857,105.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,6641274.333333333,5842149.934286254,14691025.0,1004813.0,11011020.25,5478018.696924572,20019359.0,5947070.0,NeedManualLabel
192.168.20.3,44174,192.168.1.2,80,6,2021-08-09 22:31:45,71973911.0,9,3,1354,222,430.0,66.0,150.44444444444446,149.4695146257896,74.0,74.0,74.0,0.0,21.896823141929858,0.16672707976088724,6543082.818181818,6439325.475059957,24102967.0,23393.0,71973911.0,8996738.875,6537282.451968046,24102967.0,23393.0,21235030.0,10617515.0,178962.0,10796477.0,10438553.0,0,0,0,0,180,60,0.12504530982066545,0.04168176994022181,66,430,131.33333333333334,133.60971355240437,17851.55555555555,1,0,0,0,0,0,0,0.3333333333333333,131.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,5313547.333333333,1119329.6490383083,6864628.0,4264219.0,10010902.25,5767621.56851732,19960656.0,5955270.0,NeedManualLabel
192.168.20.3,44176,192.168.1.2,80,6,2021-08-09 22:31:45,71971120.0,7,2,1172,148,405.0,66.0,167.42857142857142,150.27770212211138,74.0,74.0,74.0,0.0,18.340689987872913,0.12505015900822442,8996390.0,7126445.555257719,21723129.0,138977.0,71971120.0,11995186.666666666,5956739.388817276,21723129.0,6527320.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,40,0.09726123478417455,0.02778892422404987,66,405,146.66666666666666,138.1070438303404,19073.55555555556,1,0,0,0,0,0,0,0.2857142857142857,146.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,5862139.333333333,4717696.11892036,12265765.0,1038547.0000000001,9827386.75,3549362.1603944823,15195809.0,5953662.0,NeedManualLabel
192.168.20.3,44178,192.168.1.2,80,6,2021-08-09 22:31:45,71971434.0,10,3,1820,222,442.0,66.0,182.0,170.24218043716428,74.0,74.0,74.0,0.0,28.372367848054825,0.18062721940485443,5997619.5,5710463.844798212,21755454.0,3139.0,71971434.0,7996826.0,5889801.089848224,21755454.0,3139.0,21324601.0,10662300.5,82926.5,10745227.0,10579374.0,0,0,0,0,200,60,0.1389440149268111,0.04168320447804333,66,442,157.07692307692307,156.09191648042682,24364.686390532537,1,0,0,0,0,0,0,0.3,157.07692307692307,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,3,20,5863987.333333333,1095068.0498807167,6726843.0,4318840.0,9836854.0,5551402.237202282,19407336.0,5961588.0,NeedManualLabel
192.168.20.3,44180,192.168.1.2,80,6,2021-08-09 22:31:45,71964615.0,7,5,1218,370,428.0,66.0,174.0,160.66646907713596,74.0,74.0,74.0,0.0,22.06640027185583,0.16674861666389795,6542237.7272727275,7300108.075809527,21763626.0,222123.0,71964615.0,11994102.5,7654348.326818919,22997906.0,2342648.0,21318648.0,5329662.0,4206931.325387426,11119772.0,1162014.0,0,0,0,0,140,100,0.0972700263872738,0.06947859027662415,66,428,132.33333333333334,132.24430254478094,17488.55555555555,1,0,0,0,0,0,0,0.7142857142857143,132.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,8172232.0,6090931.1175937215,18216054.0,2688156.0,9075425.666666666,7177202.688362151,19420978.0,308284.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43782,6,2021-08-09 22:31:45,76929225.0,3,19,222,1852,74.0,74.0,74.0,0.0,387.0,60.0,97.47368421052632,99.40579694049016,26.95984523436964,0.2859771432768236,3663296.4285714286,6791841.983035723,25738240.0,2388.0,22076274.0,11038137.0,2757834.9999999995,13795972.0,8280302.000000001,72089301.0,4004961.1666666665,7250848.186519294,25738240.0,2388.0,0,0,0,0,60,380,0.03899688317411231,0.2469802601027113,60,387,94.27272727272727,92.73039210439431,8598.925619834716,1,0,0,0,0,0,0,6.333333333333333,94.27272727272727,0.0,0.0,0.0,54.0,9.0,744.5195091686198,65160,0,0,20,8601046.0,7494142.0,16095188.0,1106904.0,8588066.4,6897850.841287091,20636737.0,1606457.0,NeedManualLabel
192.168.20.3,44182,192.168.1.2,80,6,2021-08-09 22:31:45,71957585.0,8,4,1194,296,383.0,66.0,149.25,134.99513880136573,74.0,74.0,74.0,0.0,20.706642670122964,0.16676490741038627,6541598.636363637,6200630.311092447,21788438.0,208776.0,71957585.0,10279655.0,5423188.358379335,21788438.0,2759287.0,11107024.0,3702341.3333333335,2706982.5902015367,7512102.0,1472000.0,0,0,0,0,160,80,0.11117660494025752,0.05558830247012876,66,383,124.16666666666667,115.79063961401293,13407.47222222222,1,0,0,0,0,0,0,0.5,124.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,7027163.0,2535921.0,9563084.0,4491242.0,5120394.857142857,3669816.5939311087,11535663.0,174462.0,NeedManualLabel
192.168.20.3,44184,192.168.1.2,80,6,2021-08-09 22:31:45,71951042.0,8,6,1170,444,371.0,66.0,146.25,129.80056818057463,74.0,74.0,74.0,0.0,22.431919748987095,0.19457675123037133,5534695.538461538,5564453.749864963,21793470.0,169576.0,71951042.0,10278720.285714285,5423675.78646906,21793470.0,2775859.0,24738109.0,4947621.8,3363164.079002296,10251820.0,1468102.0,0,0,0,0,160,120,0.11118671498878362,0.08339003624158772,66,371,115.28571428571429,104.43140508174224,10905.91836734694,1,0,0,0,0,0,0,0.75,115.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4478201.0,651851.7741772281,5272354.0,3675715.0,4403509.125,3725451.706971332,11556076.0,243174.0,NeedManualLabel
192.168.20.3,44186,192.168.1.2,80,6,2021-08-09 22:31:45,71946803.0,7,4,805,296,377.0,66.0,115.0,107.01802251423422,74.0,74.0,74.0,0.0,15.302973225926383,0.15289074067683034,7194680.3,9072752.476369882,32006962.0,141952.0,71946803.0,11991133.833333334,9398262.47202108,32006962.0,2680983.0,11072262.0,3690754.0,2620228.4277601955,7378802.0,1535086.0,0,0,0,0,140,80,0.0972941077034375,0.05559663297339285,66,377,100.0909090909091,87.61948158782387,7677.173553719007,1,0,0,0,0,0,0,0.5714285714285714,100.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,7095658.5,2681582.5,9777241.0,4414076.0,7699713.166666667,9931576.924018886,29325979.0,235269.0,NeedManualLabel
192.168.20.3,44188,192.168.1.2,80,6,2021-08-09 22:31:45,71940932.0,7,9,1108,666,373.0,66.0,158.28571428571428,135.82416604431134,74.0,74.0,74.0,0.0,24.659118956090254,0.2224046805509831,4796062.133333334,5507265.400051752,21817419.0,242534.0,71940932.0,11990155.333333334,5062778.695202819,21817419.0,7763554.0,24807849.0,3100981.125,2645380.13971846,7665251.0,756490.0,0,0,0,0,140,180,0.09730204774105511,0.125102632809928,66,373,110.875,99.09268073374541,9819.359375,1,0,0,0,0,0,0,1.2857142857142858,110.875,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4293768.333333333,1534814.7164028916,6091471.0,2341502.0,4337340.5,3685753.8962546047,11626902.0,145069.0,NeedManualLabel
192.168.20.3,44190,192.168.1.2,80,6,2021-08-09 22:31:45,71916399.0,7,5,1124,370,381.0,66.0,160.57142857142858,139.43749971413936,74.0,74.0,74.0,0.0,20.77412135165444,0.1668604124630879,6537854.454545454,9696253.814048536,35805609.0,2707.0,71916399.0,11986066.5,11216566.452535445,35805609.0,2707.0,22194071.0,5548517.75,4354698.501140887,11173207.0,1200197.0,0,0,0,0,140,100,0.09733524060346793,0.06952517185961994,66,381,124.5,114.73120761153,13163.25,1,0,0,0,0,0,0,0.7142857142857143,124.5,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4342641.0,2608502.136126018,7723325.0,1373762.0,8138922.0,9059223.53242221,27835215.0,210564.0,NeedManualLabel
192.168.20.3,44192,192.168.1.2,80,6,2021-08-09 22:31:45,71916545.0,6,7,801,518,439.0,66.0,133.5,136.65497917504993,74.0,74.0,74.0,0.0,18.340703102464115,0.18076507985749315,5993045.416666667,9313313.71581079,35789019.0,205293.0,71916545.0,14383309.0,10790125.097001184,35789019.0,7682783.0,24795568.0,4132594.6666666665,3910599.4744774397,11153397.0,739610.0,0,0,0,0,120,140,0.08343003685730453,0.09733504300018862,66,439,101.46153846153847,97.46211523112683,9498.863905325445,1,0,0,0,0,0,0,1.1666666666666667,101.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,4668547.0,2316237.8028977653,7794630.0,2258074.0,8299110.0,10118673.571835078,30401538.0,288410.0,NeedManualLabel
192.168.20.3,44194,192.168.1.2,80,6,2021-08-09 22:31:45,71899686.0,6,5,802,370,440.0,66.0,133.66666666666666,137.02757224571835,74.0,74.0,74.0,0.0,16.300488433287455,0.15299093239433617,7189968.6,9939731.675172264,35797031.0,198138.0,71899686.0,14379937.2,10796597.18994042,35797031.0,7678158.0,22151493.0,5537873.25,4344119.153474809,11126085.0,1168930.0,0,0,0,0,120,100,0.08344959948781973,0.06954133290651644,66,440,106.54545454545455,105.47241227954405,11124.429752066115,1,0,0,0,0,0,0,0.8333333333333334,106.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,4370069.333333333,2653612.4006907176,7797146.0,1332202.0,8151206.5,9034920.503057212,27788600.0,264570.0,NeedManualLabel
192.168.20.3,44196,192.168.1.2,80,6,2021-08-09 22:31:45,71893930.0,6,7,1092,518,398.0,74.0,182.0,152.73506473629428,74.0,74.0,74.0,0.0,22.39410197773303,0.18082194143511143,5991160.833333333,6961205.353561574,21879428.0,170764.0,71893930.0,14378786.0,7717647.866732558,25534136.0,7604266.0,24811003.0,4135167.1666666665,3891975.9168799003,11108510.0,790842.0,0,0,0,0,120,140,0.08345628066235912,0.09736566077275231,74,398,123.84615384615384,116.89959278329164,13665.51479289941,1,0,0,0,0,0,0,1.1666666666666667,123.84615384615384,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,4673799.0,2327879.8471597857,7801409.0,2220006.0,5983470.833333333,5268296.209430504,16666142.0,218563.0,NeedManualLabel
192.168.20.3,44198,192.168.1.2,80,6,2021-08-09 22:31:45,75891987.0,18,5,1848,370,407.0,60.0,102.66666666666667,107.73991316540442,74.0,74.0,74.0,0.0,29.22574684992765,0.3030622982634517,3449635.772727273,6100800.654274248,25763008.0,240.0,75891987.0,4464234.529411765,7087191.324947964,25763008.0,240.0,22182057.0,5545514.25,4341117.685269047,11077163.0,1122867.0,0,0,0,0,360,100,0.23717918994531004,0.06588310831814168,60,407,96.43478260869566,96.04293699534531,9224.24574669187,1,0,0,0,0,0,0,0.2777777777777778,96.43478260869566,54.0,9.0,500.3428274929118,0.0,0.0,0.0,64240,65160,11,20,4362772.0,2766375.416838551,7895056.0,1140101.0,5550189.142857143,3299976.405114801,11878221.0,360489.0,NeedManualLabel
192.168.20.3,44200,192.168.1.2,80,6,2021-08-09 22:31:45,75977252.0,14,7,1293,518,439.0,60.0,92.35714285714286,96.31615139948315,74.0,74.0,74.0,0.0,23.83608188408815,0.2763985199148819,3798862.6,6763367.747058446,25905102.0,0.0,75977252.0,5844404.0,9111336.506021513,25905102.0,0.0,24819433.0,4136572.1666666665,3872759.983787119,11057397.0,836546.0,0,0,0,0,280,140,0.1842656799432546,0.0921328399716273,60,439,86.23809523809524,79.11649323076566,6259.419501133787,1,0,0,0,0,0,0,0.5,86.23809523809524,36.0,6.0,1085.1544837980407,0.0,0.0,0.0,64240,65160,7,20,4734802.666666667,2365697.1118886336,7906748.0,2227496.0,6684918.333333333,5016055.848287932,16610948.0,315208.0,NeedManualLabel
192.168.20.3,44202,192.168.1.2,80,6,2021-08-09 22:31:45,76046586.0,17,5,1472,370,438.0,60.0,86.58823529411765,88.03679633341116,74.0,74.0,74.0,0.0,24.221994659957513,0.2892963531591017,3621266.0,6244383.0788666,26035909.0,0.0,76046586.0,4752911.625,7263876.674296634,26035909.0,0.0,22194206.0,5548551.5,4335221.633733072,11036151.0,1158434.0,0,0,0,0,340,100,0.22354718198657858,0.06574917117252312,60,438,83.72727272727273,77.56825839700025,6016.834710743799,1,0,0,0,0,0,0,0.29411764705882354,83.72727272727273,54.0,9.0,1093.759494440056,0.0,0.0,0.0,64240,65160,10,20,4363358.666666667,2775974.8756228965,7902123.0,1121932.0,5589426.428571428,3403603.9447120023,12189813.0,292611.0,NeedManualLabel
192.168.20.3,44204,192.168.1.2,80,6,2021-08-09 22:31:45,76434321.0,17,6,1402,444,368.0,60.0,82.47058823529412,71.60850889882293,74.0,74.0,74.0,0.0,24.15145416154086,0.3009119424243986,3474287.3181818184,6048580.674866876,26139752.0,2332.0,76434321.0,4777145.0625,7283440.885666896,26139752.0,2332.0,24829684.0,4965936.8,3822769.3337401566,10991184.0,1143471.0,0,0,0,0,340,120,0.22241317483542505,0.07849876758897355,60,368,80.26086956521739,61.676024086106125,3803.9319470699425,1,0,0,0,0,0,0,0.35294117647058826,80.26086956521739,54.0,9.0,148.65140145237925,0.0,0.0,0.0,64240,65160,10,20,4434131.0,2732448.407103539,7942691.0,1277383.0,4930268.125,4028374.3254292863,12305542.0,214472.0,NeedManualLabel
192.168.20.3,44208,192.168.1.2,80,6,2021-08-09 22:31:45,76474194.0,18,5,2012,370,483.0,60.0,111.77777777777777,131.35302540844128,74.0,74.0,74.0,0.0,31.14776208036923,0.3007550494745979,3476099.727272727,5838913.397258371,26545699.0,2134.0,76474194.0,4498482.0,6842061.7770955395,26545699.0,2134.0,24909262.0,6227315.5,4520026.042597127,11117546.0,848170.0,0,0,0,0,360,100,0.23537351698012013,0.06538153249447781,60,483,103.56521739130434,117.24178884271471,13745.637051039705,1,0,0,0,0,0,0,0.2777777777777778,103.56521739130434,42.0,7.0,1395.4415575785767,0.0,0.0,0.0,64240,65160,9,20,3926200.6666666665,1981395.527832565,6341851.0,1488592.0,7664860.2,6628442.706173583,20406744.0,2388258.0,NeedManualLabel
192.168.20.3,44210,192.168.1.2,80,6,2021-08-09 22:31:45,74091179.0,7,4,1132,296,385.0,66.0,161.71428571428572,141.2441799415004,74.0,74.0,74.0,0.0,19.27354941942549,0.1484657168163028,7409117.9,7073558.298914903,24244507.0,97967.0,74091179.0,12348529.833333334,6980515.200896623,24244507.0,6149020.0,22206962.0,7402320.666666667,4662050.01579751,11076580.0,824207.0,0,0,0,0,140,80,0.09447818342855632,0.05398753338774647,66,385,129.8181818181818,120.31535697477251,14475.785123966942,1,0,0,0,0,0,0,0.5714285714285714,129.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,6386506.333333333,2261110.911537414,9418545.0,3990720.0,10851006.5,4815374.360804022,18095487.0,5923125.0,NeedManualLabel
192.168.20.3,44212,192.168.1.2,80,6,2021-08-09 22:31:45,74087883.0,7,4,1186,296,412.0,66.0,169.42857142857142,153.43947819706554,74.0,74.0,74.0,0.0,20.00327098022223,0.1484723217155496,7408788.3,7060739.0396896,24269743.0,79211.0,74087883.0,12347980.5,7008471.934092332,24269743.0,6126894.0,22297095.0,7432365.0,4628780.79640568,11069021.0,900284.0,0,0,0,0,140,80,0.09448238654625885,0.05398993516929077,66,412,134.72727272727272,130.72739916544649,17089.65289256198,1,0,0,0,0,0,0,0.5714285714285714,134.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,6345629.0,2229975.2002429683,9343443.0,3998773.0,10826657.5,4816118.546746877,18142849.0,5923814.0,NeedManualLabel
192.168.20.3,44216,192.168.1.2,80,6,2021-08-09 22:31:45,74113838.0,8,5,1212,370,392.0,66.0,151.5,138.89114442612964,74.0,74.0,74.0,0.0,21.34554143586519,0.17540583986488462,6176153.166666667,6597887.832798347,24400897.0,50214.0,74113838.0,10587691.142857144,6683277.568128368,24400897.0,1033639.0,21297094.0,5324273.5,3498652.409448351,10334995.0,1328243.0,0,0,0,0,160,100,0.10794205530146746,0.06746378456341716,66,392,121.6923076923077,115.2945289351011,13292.828402366866,1,0,0,0,0,0,0,0.625,121.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,5262320.333333333,1840326.890920801,7755617.0,3369291.0,5741122.571428572,4253521.706956446,11798241.0,90227.0,NeedManualLabel
192.168.20.3,44218,192.168.1.2,80,6,2021-08-09 22:31:45,74112719.0,8,6,1212,444,392.0,66.0,151.5,138.89114442612964,74.0,74.0,74.0,0.0,22.34434281111721,0.18890144888625662,5700978.384615385,6034564.922637379,24422633.0,67405.0,74112719.0,10587531.285714285,6368769.475679308,24422633.0,2814073.0,25341865.0,5068373.0,3153768.9332409883,10353076.0,1369228.0,0,0,0,0,160,120,0.10794368507786092,0.0809577638083957,66,392,118.28571428571429,111.77747573475013,12494.204081632653,1,0,0,0,0,0,0,0.75,118.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,3650459.3333333335,703068.043245855,4625710.0,2995139.0,4421751.375,4546006.569567265,14692635.0,158436.0,NeedManualLabel
192.168.20.3,44220,192.168.1.2,80,6,2021-08-09 22:31:45,75990408.0,10,6,1712,444,406.0,66.0,171.2,153.7483658449741,74.0,74.0,74.0,0.0,28.37200189792375,0.21055288978051018,5066027.2,6189301.67684127,24852626.0,12132.0,75990408.0,8443378.666666666,7093116.978926402,24852626.0,12132.0,22319362.0,4463872.4,3561813.0899675577,10370067.0,1052790.0,0,0,0,0,200,120,0.13159555611281887,0.07895733366769132,66,406,134.75,130.33970039861225,16988.4375,1,0,0,0,0,0,0,0.6,134.75,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,3,20,5715172.0,821789.9309434255,6711542.0,4698872.0,5249767.75,4162838.38004389,13671274.0,152226.0,NeedManualLabel
192.168.20.3,44224,192.168.1.2,80,6,2021-08-09 22:31:45,75976707.0,8,4,1280,296,426.0,66.0,160.0,153.6098955145794,74.0,74.0,74.0,0.0,20.74319962301077,0.15794314433764547,6906973.363636363,6796684.255501812,24871366.0,71062.0,75976707.0,10853815.285714285,6211765.632006127,24871366.0,3072394.0,11053868.0,3684622.6666666665,2013697.2102002383,6230773.0,1306874.0,0,0,0,0,160,80,0.10529542955843031,0.052647714779215156,66,426,131.33333333333334,131.8113129523495,17374.22222222222,1,0,0,0,0,0,0,0.5,131.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,5881967.0,1157754.0,7039721.0,4724213.0,5233614.285714285,4274071.9871451035,13943962.0,203642.0,NeedManualLabel
192.168.20.3,44226,192.168.1.2,80,6,2021-08-09 22:31:45,75978910.0,8,4,1228,296,400.0,66.0,153.5,142.35431149073077,74.0,74.0,74.0,0.0,20.058197728817117,0.15793856479383556,6907173.636363637,6828085.239865649,22863852.0,24677.0,75978910.0,10854130.0,6332607.037281813,22863852.0,2011994.0,22382951.0,7460983.666666667,4489263.837914432,11013731.0,1127887.0,0,0,0,0,160,80,0.1052923765292237,0.05264618826461185,66,400,127.0,122.1242536654097,14914.333333333334,1,0,0,0,0,0,0,0.5,127.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,8742652.333333334,3672298.8804811207,13219823.0,4224840.0,9818361.8,6967417.644783995,20851858.0,748118.0,NeedManualLabel
192.168.20.3,44228,192.168.1.2,80,6,2021-08-09 22:31:45,75970300.0,10,3,1292,222,366.0,66.0,129.2,118.45404172082944,74.0,74.0,74.0,0.0,19.928840612713127,0.1711195032795711,6330858.333333333,5991235.163928447,22881164.0,16377.0,75970300.0,8441144.444444444,5761965.267582872,22881164.0,2015742.0,21266966.0,10633483.0,371765.0,11005248.0,10261718.0,0,0,0,0,200,60,0.13163038713813163,0.03948911614143949,66,366,116.46153846153847,106.46242774195063,11334.24852071006,1,0,0,0,0,0,0,0.3,116.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,6059303.0,1837537.0,7896840.0,4221766.0,8749942.5,7420121.978612497,20865422.0,740490.0,NeedManualLabel
192.168.20.3,44230,192.168.1.2,80,6,2021-08-09 22:31:45,75968751.0,9,3,1344,222,425.0,66.0,149.33333333333334,147.3913912758212,74.0,74.0,74.0,0.0,20.613738930629516,0.1579596852921802,6906250.090909091,6873698.787570468,22885860.0,20930.0,75968751.0,9496093.875,6679904.323772411,22885860.0,2015800.0,21249625.0,10624812.5,331250.5,10956063.0,10293562.0,0,0,0,0,180,60,0.11846976396913515,0.03948992132304505,66,425,130.5,131.74691647245487,17357.25,1,0,0,0,0,0,0,0.3333333333333333,130.5,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,9291487.5,5021577.5,14313065.0,4269910.0,8293767.0,6702753.561904003,20870060.0,734904.0,NeedManualLabel
192.168.20.3,44232,192.168.1.2,80,6,2021-08-09 22:31:45,75959210.0,10,3,1394,222,417.0,66.0,139.4,138.84610185381513,74.0,74.0,74.0,0.0,21.27457618371755,0.1711444866264407,6329934.166666667,5995463.257210889,22902861.0,28828.0,75959210.0,8439912.222222222,5768700.054796898,22902861.0,2015317.0,21216772.0,10608386.0,292074.0,10900460.0,10316312.0,0,0,0,0,200,60,0.13164960509726206,0.03949488152917862,66,417,124.3076923076923,124.85461367611937,15588.674556213015,1,0,0,0,0,0,0,0.3,124.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,2,20,6121996.0,1760794.0,7882790.0,4361202.0,8786713.25,7424193.158018027,20887544.0,726547.0,NeedManualLabel
192.168.20.3,44234,192.168.1.2,80,6,2021-08-09 22:31:45,75958143.0,10,4,1796,296,434.0,66.0,179.6,166.5768291209795,74.0,74.0,74.0,0.0,27.54148426193094,0.18431203616970993,5842934.076923077,6164285.892198401,22907425.0,12562.0,75958143.0,8439793.666666666,6314924.250701349,22907425.0,12562.0,13494923.0,4498307.666666667,4520238.671421775,10886093.0,1089973.0,0,0,0,0,200,80,0.13165145440693565,0.052660581762774265,66,434,149.42857142857142,148.6461350637404,22095.67346938775,1,0,0,0,0,0,0,0.4,149.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,3,20,7329033.666666667,2140347.441117187,9433415.0,4392615.0,6413503.714285715,6372405.8247228665,20892309.0,489670.0,NeedManualLabel
